,_,idx,dataset,name,n_nodes,frac_total,density,dbar,dcv,dmax,null_100_sim_g,null_100_sim,null_100_sim_e,null_100_comp_g,null_100_comp,null_100_comp_e,data_sim_g,data_sim,data_sim_e,data_comp_g,data_comp,data_comp_e
21,0,1,,gplus_118255645714452180374,215,1.0,0.2690284720712888,57.57209302325582,0.7043159683079855,195,0.5174414755927926,0.39848121960996885,0.4918683344202162,0.04142827219410243,0.038166916346239727,0.04408493617849048,0.5086205914841766,0.38687202665428905,0.48243019818917837,0.052218163786755,0.0493539407464648,0.05592057892697688
22,0,1,,gplus_101499880233887429402,268,1.0,0.1508748392867125,40.28358208955224,1.1080617041568537,235,0.37884008611862824,0.2713816041380227,0.37670918942380127,0.013756953721129735,0.011880472266682738,0.015304523352204865,0.3531069495385553,0.2454532130585814,0.3460788000316288,0.06086786032692836,0.048957740000264205,0.06292840941374475
23,0,1,,gplus_103241736833663734962,131,1.0,0.15760422783323547,20.48854961832061,0.7873101032631625,78,0.3527397153149572,0.25437581101561063,0.3219552946823092,0.06938008591055964,0.06018435384885316,0.07092482389265467,0.4419056878949927,0.3340062088146669,0.4204063362091477,0.04119135962694618,0.03454341928419564,0.04157685193212295
24,0,1,,gplus_100466178325794757407,342,0.9941860465116279,0.057639210440568675,19.65497076023392,1.0228635906543107,100,0.20918705292964235,0.1215155659846335,0.17874709662193367,0.07922865735640174,0.05397188492990294,0.07443666023154326,0.44664871221029473,0.3124595468541638,0.42083989261557336,0.03883207668797955,0.028226008716190937,0.038774712374746396
25,0,1,,gplus_111213696402662884531,258,1.0,0.22996410581244534,59.10077519379845,0.7673065039433662,188,0.48989695573702624,0.3632672178906953,0.46135407906489007,0.04090899508121794,0.03726719478002861,0.04373261752856698,0.5074338577273998,0.3650532038786762,0.47035098865641645,0.04021425235058228,0.03931237619378246,0.044970590639732244
26,0,1,,gplus_114336431216099933033,455,0.9869848156182213,0.04395604395604396,19.956043956043956,1.3223991165421527,227,0.1751287434003863,0.10797811048005122,0.160513811044365,0.04261006754608527,0.03137423484624638,0.04313494073630932,0.32217573221757323,0.26664990310386016,0.38913636158411835,0.03535813042046104,0.023924898077993834,0.0306525893101121
27,0,1,,gplus_100521671383026672718,521,1.0,0.12223534622766868,63.562380038387715,1.1642633382096126,466,0.3908377720752714,0.25534748371516636,0.3804403607781912,0.02083807586260133,0.016317074788988827,0.022678082912840222,0.392904872418057,0.24944848465020705,0.38333382869579413,0.03421397328142542,0.025733307080185303,0.03628386124131912
28,0,1,,gplus_110614416163543421878,338,1.0,0.186574895088933,62.875739644970416,0.7161953121894837,208,0.3911321138510888,0.29124105655342086,0.36153049431155276,0.07982632270639485,0.07007903904019698,0.08151841215190013,0.4490223386886331,0.3496228326758381,0.4264350449177065,0.054702556182428565,0.04805953076840485,0.05631275803104823
29,0,1,,facebook_686,168,1.0,0.11804961505560307,19.714285714285715,0.8126529713979179,77,0.28692830948098796,0.19888230113953692,0.2559641557752939,0.08157961516743813,0.06718081893404505,0.08078617171938655,0.45355939944054346,0.3591215872192887,0.4305707202278731,0.02770596544733467,0.024455785349508125,0.029216193349044423
30,0,1,,gplus_101997124338642780860,575,1.0,0.06948644144826542,39.885217391304344,1.2128533687925387,300,0.2996589891262963,0.17098993733593276,0.26837178282720586,0.049883646210066,0.0357069681297687,0.05074222809704672,0.3869587953713512,0.23410896959952263,0.36067597390268474,0.04024608198868594,0.029484066107519965,0.04138628655216703
